韩风源烧烤涮自助餐厅(登封店),0371-62991188,登封市少林大道223号（新世纪大酒店东隔壁）
百味王自选火锅,0372-5522188,汤阴县上亿广场进口50米路东
传奇黑鸭(汤阴店),13124433203,汤阴县天下城小区西侧
秘密花园西餐西点厅,13183157476,汤阴县城关大北街与苏家胡同交叉口路西
食上客鸡排,18237206318,汤阴县城关政通路（政通路与大南街交叉口向东30米路南）
水墨江南,0372-6253234,汤阴县信合路与东关路交叉口东200米
卡通卡乐西饼屋(向阳店),0372-6305558/6205558,汤阴县向阳路北段立交桥西面三实小斜对面
缘味港湾麻辣香锅,15518887222,汤阴县上亿广场3号楼2楼
上海生煎,15237208300,汤阴县城关镇政通路大东门手机广场向东100米路北
暖暖家的绵绵冰,16603722016,汤阴县大南街与政通路交叉口向南50米路西
陕记老潼关肉夹馍,15236542870,汤阴县政通路与星阁路交叉口往西180米路南
U滋U味麻辣烫,15544009958,汤阴县精忠路和星阁路交叉路口东
BBD炸鸡料理,18637219971,汤阴县中华路与精忠路交叉口东行400米（香江城市广场星光南街121铺）
华莱士炸鸡汉堡(向阳路店),0372-6205751,汤阴县向阳路与政通路交叉口向南100米兴易隆超市门口华莱士
华莱士炸鸡汉堡(政通路店),0372-6205365,汤阴县政通路府前烟酒对面
月光餐厅,18530585920,汤阴县精忠路香江广场三楼奥斯卡影城斜对面
全橙热恋,15136547469,汤阴县政通路与星阁路交叉口向西50米路北
遇见CAKE蛋糕(汤阴店),400-037-2411,汤阴县中华路与崇文大道交叉口向西200米路南（天下城步行街）
新奥尔良烤肉桶饭,15670776099,汤阴县崇文大道与步行街交叉口向西20路南（天下城小区楼下）
水晶冒菜,13673325021,汤阴县长虹路上亿广场美食街132号商铺
回味居黄焖鸡米饭(上亿店),13525820076,汤阴县白营镇上亿广场3号楼1-129号（上亿广场美食街西头路北）
上水王婆大虾(信合店),18677777317,汤阴县信合路与政通路交叉口向南300米路西
梁山烤肉,13383725558,汤阴县永通路与星阁路交叉口向南400米路西
串库串串香,13137213380,汤阴县上亿广场美食街电梯上楼右转
巴山蜀水自助火锅(音乐主题餐厅),0372-7537858,汤阴县向阳路中段古岳坊步行街口路北
一圣捞火锅(汤阴店),0372-6219777,汤阴县107国道与永通路交叉口天福广场（近火车站）
碗底红米皮,15637277302,汤阴县城关岳庙西街古岳坊广场美食街二楼东南侧
五一饭店,0372-6202678,汤阴县光明路北段与乾坤大道交叉口五一中学正对面
宝乐堡,13939993455,汤阴县崇文大道与步行街交叉口向南70米路东
米多面多城市便当(汤阴店),18637230645,汤阴县光明路与东关路交叉口西行100米路南
?桂坊式茶铺,15093996060,汤阴县汤阴人和苑B区7号楼1-108号
之味大虾(新城国际店),0372-5578666,汤阴县崇文大道与光明路交叉口向西200米路南（新城国际店）
重庆鸡公煲,13783847071,汤阴县光明路与政通路交叉口向南100米路东（光明小区）
小森家菜馆,15039973781,汤阴县城关东关路与光明路交叉口西南角
卡通卡乐西饼屋(一实小店),0372-6235558,汤阴县政通路一实小对面（以纯对面）
封味石锅煲,0372-7685088,汤阴县政通路大东门十字路口向东30米路北
相遇精品烘焙,15737123770,汤阴县城关镇政通路与光明路交叉口向西东关（欧特福）向西100米
旺卡蛋糕,0372-2028990,汤阴县政通路东关欧特福东50米路南
东北饺子手擀面,13598115722,汤阴县韩庄镇?里路二十八巷1号（人和大道文昌路十字路口路南50米）
杂粮渔粉,15836391392,汤阴县政通路与星阁路交叉口向东150米路南
甜冰天降,18625861942,汤阴县长虹路上亿广场二楼
聚丰火吧,0372-6238668,汤阴县精忠路岳飞铜像向西50米路北（原八号公馆店）
阿五美厨,15226134699,汤阴县光明路人和苑西大门向北50米路东（政泰苑斜对面）
巴乡牛肚小火锅,13783808609,汤阴县光明路新城国际南门楼下
遇见芝士?饭?披萨,18637230645,汤阴县城关星阁路与政通路交叉口向南200米路东（米多面多隔壁）
佰味大虾,15993817660,汤阴县人民路与大北街交叉口向北200米路西
小心鸡,18738200222,汤阴县政通路与卫生街交叉口向北3米路东
寻麦,15037294984,汤阴县白营镇翰林世家小区楼下（韩林世家西门向北10米步行街中段路东）
炮先生藤椒火锅鸡,0372-6215518,汤阴县信合路水塔向北88米路东
粥状元私房菜,16692285579,汤阴县星阁路中段，荣成大厦向北200米路东
梁老三 麻辣鸡头,18637279300,汤阴县城关星阁路（星阁路与政通路交叉向南30米路西）
一碗香刀削面,18337226385,汤阴县城关镇信合路中段槐抱椿向北200米路北
尚鱼重庆火锅,0372-6298001,汤阴县光明路与长虹路交叉口西南角
爱上烤肉拌饭,13140408069,汤阴县星阁路与精忠路交叉口上美廉超市旁边
涮魁平价火锅(汤阴旗舰店),15637225299,汤阴县文昌路与乾坤大道交叉口向南200米（韩庄新城楼下）
天竹渔村纸包鱼(上亿店),0372-7522293/15294686685,汤阴县长虹路上亿广场一楼（胜豪客西）
泡面小食堂,17503720439,汤阴县长虹路上亿广场东南门入口西行20米
焖掌柜,13837263701,汤阴县向阳路与人民路交叉口向南100米路东
聚湘苑,0372-6307001/18567749104,汤阴县信合路与政通路口向南300米路东
抖音精品蛋糕,18624884324,汤阴县崇文大道与新华步行街交叉口向南50米路东（欧特福北侧）
卤西西潮流炸卤小吃,0372-6300826/13033893482,汤阴县政通路中段（建设银行向东50米路北）
蜜之吻匠心烘焙,15703723772,汤阴县光明路
花漾甜品蛋糕,0372-6228518,汤阴县政通路东段（政通苑东区对面）
青柠之夏,15137277572,汤阴县翰林世家步行街欧特福南50米路东
一锅两头牛,0372-6291886,汤阴县信合路与精忠路交叉口向北200米路东
蒸蒸日上养生餐厅,13937220370,汤阴县信合路与政通路交叉口向南400米路西
新城餐馆,15236584215,汤阴县光明路
金太阳蛋糕房,13937218331,汤阴县精忠路与信合路交叉口西南80米
寻梦园西餐厅,18623740797,汤阴县白营镇时尚小镇B段108号（中华路时尚小镇西门路北）
秦家饭庄,13849226530/15837250957,汤阴县政通路东段与光明路交叉口向西150米路南
千江月秘制烤鱼,15690604567,汤阴县新华步行街与崇文大道交叉口西北角（天下城小区对面）
鱼快自助火锅,13837233515,汤阴县精忠路东段香江城市广场（华都KTV北30米）
?里城饭店,15993840006,汤阴县文王路与107国道交叉口东南侧50米
红星成都串串火锅,15518887969/15503726191,汤阴县德贤路与文博街交叉口东北角
东阿镇阿胶  胶养人,15837232321,汤阴县政通路
满香园烘焙坊,18238525623,汤阴县崇文大道翰林世家8号楼1-1-102号（崇文大道与新华步行街交叉口向南200米路东）
粉丝披萨&咖啡,13629839551/18623740797,汤阴县中华路与易源大道交口时尚小镇西门向北30米（碧桂园附近）
锦江之星品尚(安阳安汤新城店),0372-6293333/17698307989,汤阴县人和大道与中华路交叉口锦昊大厦（近G107、京港澳高速）
儒家快捷宾馆,0372-6480333,汤阴县人民路东段京港澳高速路口西侧
一花一宿精品宾馆,0372-8800888/8800567,汤阴县翰林世家步行街中段路东（新县医院东）
阳光快捷宾馆,0372-3860650,汤阴县高速口对面（京港澳高速安阳南出口处路北）
雅贤旅馆,0372-6226282/13939984900/13837219245/17737803502,汤阴县育贤街1号（政通路县政府和红日酒店对面）
中华梦幻谷,0372-3892116,汤阴县坤贞大街100号
锦江之星品尚(安阳安汤新城店),0372-6293333/17698307989,汤阴县人和大道与中华路交叉口锦昊大厦（近G107、京港澳高速）
?里周易博物馆,0372-6231399,汤阴县城北4公里处?河村东侧（近岳飞庙）文王路中段
儒家快捷宾馆,0372-6480333,汤阴县人民路东段京港澳高速路口西侧
一花一宿精品宾馆,0372-8800888/8800567,汤阴县翰林世家步行街中段路东（新县医院东）
汤阴岳飞庙,0372-6213664,汤阴县岳庙街86号
丽水金沙水会,0372-5523918,汤阴县人民大道与中华路交叉口向西100米
麦克疯(汤阴店),0372-6224999,汤阴县向阳路中段路东
爱k音悦?,0372-5520333,汤阴县人民路与中华路交叉口向西50米（上亿广场三楼）
银河世纪电玩城,13838181726,汤阴县长虹路上亿广场二楼
歌迷汇量贩式KTV,0372-6218888,汤阴县长虹路与光明路交叉口（近电业局小区）
华都时尚KTV,0372-6211112,汤阴县精忠路香江城市广场（树人学校）
碧水湾游泳馆,13937272747,汤阴县永通路与星阁路交叉口向南500米路东
大唐足道,0372-8999888,汤阴县107国道与精忠路交汇处北50米
鑫升商务会所,0372-6303008,汤阴县普罗圣堡商业街向北500米路西
水木雨足浴,0372-3861699,汤阴县白营镇中华路与人民路交叉口上亿广场
舒康推拿按摩,15824605042,汤阴县政通路与光明路向东300米路北
芳华3D私人影院VR体验店,15518883065/13460941949,汤阴县中华路上亿广场二楼
洗来乐专业修脚房,15137249780,汤阴县政通路政通苑北门东侧
世龙世家灰指甲(人民路店),13333729329,汤阴县人民路64号
菲尚酒吧,0372-7693953,汤阴县中华路上亿广场2层（开开男装向右水木雨旁边二楼）
易禾康能量氧蒸,15896843152,汤阴县长虹路普罗圣堡A区九号楼一单元九楼西
丽水金沙水会,0372-5523918,汤阴县人民大道与中华路交叉口向西100米
银河世纪电玩城,13838181726,汤阴县长虹路上亿广场二楼
大唐足道,0372-8999888,汤阴县107国道与精忠路交汇处北50米
鑫升商务会所,0372-6303008,汤阴县普罗圣堡商业街向北500米路西
水木雨足浴,0372-3861699,汤阴县白营镇中华路与人民路交叉口上亿广场
雅美口腔(李合军牙科),0372-6246300,汤阴县精忠路与岳庙街交叉口向东100米路南
温馨花店,18790895166/15936843363,汤阴县政通路龙华购物广场西20米路南（岳飞庙北牌房东30米路南）
舒康推拿按摩,15824605042,汤阴县政通路与光明路向东300米路北
芳华3D私人影院VR体验店,15518883065/13460941949,汤阴县中华路上亿广场二楼
洗来乐专业修脚房,15137249780,汤阴县政通路政通苑北门东侧
世龙世家灰指甲(人民路店),13333729329,汤阴县人民路64号
郑州越鑫花艺(汤阴店),0372-6255088/18790829777,汤阴县政通路亲子幼儿园旁（东关欧特福向西路南）
阿猫阿狗宠物店,18211688765,汤阴县政通苑一区东100米路南
菲尚酒吧,0372-7693953,汤阴县中华路上亿广场2层（开开男装向右水木雨旁边二楼）
易禾康能量氧蒸,15896843152,汤阴县长虹路普罗圣堡A区九号楼一单元九楼西
爱花居鲜花店(文峰1538店),400-051-8210,汤阴县铁东路韩庄镇大光村
初心鲜花(汤阴店),18790829777,汤阴县城关政通路东段
真之情鲜花(时尚花艺馆),400-080-8861,汤阴县人民大道325号
记忆之美鲜花坊,400-827-4688/15707053375,汤阴县政通路30号
Mr.Wu宠物店(天下城店),15237271615,汤阴县天下城步行街中段路西
馨赏家鲜花(爱心花店),400-684-8008,汤阴县政通路东段
一捧相思(花嫁?铺鲜花店),13523723866,汤阴县城关光明路
自然风花艺,400-090-9920,汤阴县人民路纪检委烟草专卖局对面
怡婷鲜花(花之语花店),17771081236,汤阴县人和大道29号
玫瑰花艺店,400-601-2271/15871211050,汤阴县大南街108号
多多高时尚花艺,400-002-8696,汤阴县光明路中段
非凡鲜花蛋糕连锁(汤阴县1店),400-879-3028/400-879-2028,汤阴县政通路东段
富华鲜花(政通店),400-879-3028/18358379609,汤阴县人民路与光明路交叉口
静花缘(美美花艺 ?),400-827-4688,汤阴县信合路80号
花儿花艺,400-093-5388,汤阴县政通路37号
真之情鲜花(花忆年),400-080-8861,汤阴县政通路东段
魅力花坊(纯色花坊),400-608-0763/13437186983,汤阴县东环路5号
都市花艺鲜花店,400-827-4688/15180332880,汤阴县向阳路20号
鑫丽鲜花(海瑞鲜花生活馆),400-090-9920,汤阴县城哈佛艺术幼儿园东40米
沁馨花艺,400-827-4688/15180332880,汤阴县永通路97号
贝克花艺,400-623-8878/15171446072,汤阴县政通路47号
花之上品(盈盈花店),400-827-4588,汤阴县政通路51号
花落你家鲜花店??,400-827-4588,汤阴县云光路94号
花艺缘鲜花婚庆,400-827-4588,汤阴县精忠路94号
半亩花田鲜花店,400-827-4588,汤阴县永通路97号
萧祺花行,400-827-4588,汤阴县文笔路20号
欣淼欣鲜花(花小茶花店),400-090-9131,汤阴县政通路82号
爱之裳鲜花(汤阴县店),400-969-1299,汤阴县人民路汤阴人民路东段江南春天对面
沐叶时尚发型设计,0372-6296661,汤阴县长虹路上亿广场2号楼二层（上亿新合作超市楼上）
楚楚美容护肤,18272567669,汤阴县人民路中段路南（欧特福超市南门斜对面）
L.H发型组合,13783889319,汤阴县汤阴人民路东段江南春天对面
蝶丝曼,15290484189,汤阴县汤阴甜水井街与政通路交叉口向北300米路东二楼
芊雅美容养生会所,15837249175,汤阴县香格里拉a区（国税局东10米）（香格里拉a区大门西/国税局东10米）
茜美?美妆馆,15515102020,汤阴县向阳路永通路交叉口茜美国际?美妆馆
家家美容养生馆,15537237101,汤阴县向阳路欧特福对面天乐风三楼（港基家私院内）
0度发型设计,15239200972,汤阴县甜水井街北段路东
天姿美容美发连锁机构,16692282016,汤阴县人民路大北街交叉口南200米路西天姿造型
舒雅美容,0372-6205178/13223992061,汤阴县普罗圣堡商业街9号东铺（世纪华联超市）
领袖美业,15738771896/15565718881,汤阴县人民路与信合路交叉口西150米
琪雅美容健康,15544015930,汤阴县人民路107号（公交站对面）
指尚嫣然,18625839110,汤阴县政通路84号
吉美美发店,15515041016,汤阴县韩庄镇光明路政泰苑东门向南30米路西
美舍雅阁香薰精油SPA馆,13525816855/15518885781,汤阴县县医院东翰林世家步行街（欧特福购物超市）
慈医健康 大美美甲工作室,15896891756,汤阴县普罗圣堡小区芙蓉商业街17号底商
美丽佳人养生会所,13783825875,汤阴县一中北校向北300米路西
银座造型,15517286891,汤阴县崇文大道天下城小区对面
尚韩造型,15839286190,汤阴县崇文大道人和苑底商
常美丽工作室,15837246688,汤阴县大北街
艺颜美容美体养生,15236549888,汤阴县政通路中段路南二楼
元宝美容美体养生会所,13673030725,汤阴县信合路80号
美Go,15670010856,汤阴县御墅林枫小区向北30米
时尚丽人美容养生会所,13323726319/15515080966,汤阴县精忠路12号
Z-noe美甲美睫半永久,16637269205/18239973533,汤阴县星阁路明珠家具大世界向南50米宠物医院旁边
格调发型设计,18337245300/18237295866,汤阴县槐抱椿向西一百米城关镇政府斜对面
阿康工作室,13663726056,汤阴县精忠路59号
尚艺发型设计,15137294670,汤阴县医院东翰林世家门面房2号楼下（安阳新幼师学院）
政通路剪约烫染护肤(纹绣店),18903725986,汤阴县政通路东段翰迪尔制衣厂楼下剪约烫染店
溯源灸舍,15137275929,汤阴县人民路江南春天15号楼东户
青易瘦身养生连锁,13064446592,汤阴县星阁路安泰家苑小区南侧二楼北户（院内）
颜如玉,13526183847,汤阴县甜水井街与政法街交叉口南
颜色造型连锁(人民路店),18568816328,汤阴县人民路中段县直幼儿园往东30米路南（东方美美发国际造型店内）
温馨花店,18790895166/15936843363,汤阴县政通路龙华购物广场西20米路南（岳飞庙北牌房东30米路南）
郑州越鑫花艺(汤阴店),0372-6255088/18790829777,汤阴县政通路亲子幼儿园旁（东关欧特福向西路南）
爱花居鲜花店(文峰1538店),400-051-8210,汤阴县铁东路韩庄镇大光村
初心鲜花(汤阴店),18790829777,汤阴县城关政通路东段
真之情鲜花(时尚花艺馆),400-080-8861,汤阴县人民大道325号
记忆之美鲜花坊,400-827-4688/15707053375,汤阴县政通路30号
馨赏家鲜花(爱心花店),400-684-8008,汤阴县政通路东段
一捧相思(花嫁?铺鲜花店),13523723866,汤阴县城关光明路
自然风花艺,400-090-9920,汤阴县人民路纪检委烟草专卖局对面
怡婷鲜花(花之语花店),17771081236,汤阴县人和大道29号
玫瑰花艺店,400-601-2271/15871211050,汤阴县大南街108号
多多高时尚花艺,400-002-8696,汤阴县光明路中段
非凡鲜花蛋糕连锁(汤阴县1店),400-879-3028/400-879-2028,汤阴县政通路东段
富华鲜花(政通店),400-879-3028/18358379609,汤阴县人民路与光明路交叉口
静花缘(美美花艺 ?),400-827-4688,汤阴县信合路80号
花儿花艺,400-093-5388,汤阴县政通路37号
真之情鲜花(花忆年),400-080-8861,汤阴县政通路东段
魅力花坊(纯色花坊),400-608-0763/13437186983,汤阴县东环路5号
都市花艺鲜花店,400-827-4688/15180332880,汤阴县向阳路20号
鑫丽鲜花(海瑞鲜花生活馆),400-090-9920,汤阴县城哈佛艺术幼儿园东40米
沁馨花艺,400-827-4688/15180332880,汤阴县永通路97号
贝克花艺,400-623-8878/15171446072,汤阴县政通路47号
花之上品(盈盈花店),400-827-4588,汤阴县政通路51号
花落你家鲜花店??,400-827-4588,汤阴县云光路94号
花艺缘鲜花婚庆,400-827-4588,汤阴县精忠路94号
半亩花田鲜花店,400-827-4588,汤阴县永通路97号
萧祺花行,400-827-4588,汤阴县文笔路20号
欣淼欣鲜花(花小茶花店),400-090-9131,汤阴县政通路82号
爱之裳鲜花(汤阴县店),400-969-1299,汤阴县人民路汤阴人民路东段江南春天对面
碧水湾游泳馆,13937272747,汤阴县永通路与星阁路交叉口向南500米路东
中华梦幻谷,0372-3892116,汤阴县坤贞大街100号
锦江之星品尚(安阳安汤新城店),0372-6293333/17698307989,汤阴县人和大道与中华路交叉口锦昊大厦（近G107、京港澳高速）
?里周易博物馆,0372-6231399,汤阴县城北4公里处?河村东侧（近岳飞庙）文王路中段
儒家快捷宾馆,0372-6480333,汤阴县人民路东段京港澳高速路口西侧
一花一宿精品宾馆,0372-8800888/8800567,汤阴县翰林世家步行街中段路东（新县医院东）
汤阴岳飞庙,0372-6213664,汤阴县岳庙街86号
?里周易博物馆,0372-6231399,汤阴县城北4公里处?河村东侧（近岳飞庙）文王路中段
悠悠宝贝专业儿童摄影机构,18837227858,汤阴县城关镇政通路振兴百货经营部批发商场
阿猫阿狗宠物店,18211688765,汤阴县政通苑一区东100米路南
Mr.Wu宠物店(天下城店),15237271615,汤阴县天下城步行街中段路西
鸣翔美车坊,15837289697/13525827706,汤阴县精忠路与中华路交叉口向北50米路西（水上明珠斜对面）
鸣翔美车坊(第二分店),18272591450,汤阴县人和大道与文昌路交叉口向西80米（馨河湾对面富贵名城楼下）
悠悠宝贝专业儿童摄影机构,18837227858,汤阴县城关镇政通路振兴百货经营部批发商场
雅美口腔(李合军牙科),0372-6246300,汤阴县精忠路与岳庙街交叉口向东100米路南
多美奇(新安县黛眉地质广场店),0379-67272518,新安县涧河西路新城黛眉地质广场美乐美商场1楼001号
麻辣香锅,15393726521,新安县万隆三巷永和豆浆向东30米路北
瑞启源烘焙坊,0379-65080300,新安县新城畛河路紫苑小学向西150米路北
润华君悦酒店餐厅,0379-67266665/13838417600,新安县黄河中路与南京路交叉口西北角紫燕大厦润华君悦酒店
多美奇(新安店),0379-65125000,新安县上海路大张盛德美负一楼（上海路与黄河路交叉口北200米路南）
卡萨米亚(黛眉店),0379-67388988,新安县金水路黛眉地质文化广场东北角盛德美正对面
德克士(新安县店),0379-60112666,新安县上海路盛德美一层
丁老二米线,13837950794,新安县新城上海路永和豆浆对面
娜娜大盘鸡(新安店),0379-69777977/18039468889,新安县涧河中路民俗文化村广场内（新安县医院东对面）
百味王(黛眉店),0379-65129888,新安县涧河西路黛眉地质广场东60米
花雕醉鸡(紫霞路店),0379-60111787,新安县紫霞街南69号
兄弟渔粉,18037905178,新安县新城惠安小区东第四间
芭菲迪咖啡西餐厅,18037934919,新安县城关镇磁河路150-152号东南（黛眉广场盛德美斜对面）
爱尚涮时尚小火锅,18738424999,新安县城关镇上海路68号（原湖南土菜馆）
老字号豆腐汤(新安总店),15237982340/13783182615,新安县新城加油站对面天桥南侧
齐祺渔锅(新安店),0379-67272888,新安县北京路与畛河路交叉口北20米路东
丽春园饺子城,0379-69777855/15538565222,新安县上海路天宝八巷4.6号
九多肉多(磁涧店),400-181-7966/18337909227,新安县310国道磁涧桥旁
方记烫面角(新安总店),13598151013,新安县紫霞街南门口东侧（310国道加油站西）
大众原汁牛肉汤(新安分店),15537954860/17337991611,新安县磁河路西苑社区对面
黄焖鸡米饭(隋州大街店),15137955588/13838488033,新安县汉关大道老城西关粮食局楼下
我和你欢乐火锅(新安店),0379-67173829,新安县新磁河路全友家私院东面幼儿园楼下
新安六食堂老王烫面角,0379-67261329,新安县魏郡大街老城实验中学斜对面
独一味米皮(新安店),15037972021,新安县涧河东路金斗路西南角（明宇康大药房正对面）
鼎兴坊火锅,0379-69779866,新安县黛眉地质文化广场东20米路北
徐氏大虾,13698868821,新安县新城西区明苑街103号（金玫凯市场内）
椒太郎烫菜馆,18337925010,新安县新润华宾馆向南50米有间水吧斜对面
甜源披萨,15978611854/18736373955,新安县新城紫霞街北门向南50米路东
九多肉多(新安县店),17796735217,新安县黄河西路明苑小区对面
祖母家土钵菜,0379-67173399/15290509595,新安县新城东区一路芝泉游园旁
小汪糕点,13233945879,新安县涧河中路（体育场正对面）
重庆砂锅王,13303889165,新安县西关大街二院对面
老磨坊蛋糕,13849901689,新安县广电局对面中心市场内
秀海福麻辣烫,13633790583,新安县上海路万隆三巷中段（东区大张盛德美购物广场停车场出口对面）
卡萨米亚(上海路店),0379-65125552,新安县上海路24号
不一样的炒鸡大盘鸡信阳炖菜,15393735611/15393735600,新安县新一路建行东300米
王婆大虾(磁?店),0379-60105889,新安县磁?镇大张超市对面二楼
水浒烤肉(新安店),15838252721,新安县磁河路大张盛德美西50米
老洛阳面馆(新安店),0379-67261777,新安县畛河大道惠安小区底商
五福饺子,13783187673,新安县城关镇磁河路与北京路交叉口向西100米路南
卢小鱼,13333894100,新安县涧河中路新安一高斜对面（武汉绝味鸭脖东边）
爱斐堡蛋糕,15037940241/15515316773,新安县滨河路滨河花园28号商铺（洛新艺术中心东100米）
老字号豆腐汤(新安总店),13526955008,新安县新城金水东路与北京路交叉口西（大浪淘沙执法所隔壁）
川东大酒店,18737963709,新安县310国道金玫凯向西50米（黄河路）
王婆大虾(东区店),15515369959,新安县城关镇天宝六巷8号
汇浦渔村,0379-65088358,新安县金斗路爱丁堡小区西门
新西兰岩烧乳酪(涧河中路店),18003882709,新安县涧河中路体育馆对面
好心情蛋糕房,15937935003,新安县西区金玫凯超市西门
徐氏湘菜(西商贸区总店),0379-68620278/15036766825,新安县经七路黛眉地质文化广场南侧
高釜一品,17630369188,新安县310国道与京津路交叉口金鼎名苑小区3号楼底层商铺
华莱士炸鸡汉堡(新安上海路店),0379-67280086/13838854230,新安县涧河路与上海路交叉口向南15米路西
雅馨烘焙,0379-67238259/18137735859,新安县上海路永和豆浆向东20米（万隆三巷）
美滋美汉堡炸鸡,13333876505,新安县洛新产业聚集区京津路新百顺隔壁
辣天下麻辣香锅,18037222772,新安县磁河路与北京路交叉口西50米路南
火火火麻辣烫,13213568171,新安县磁河路万福隆购物广场旁
花千代秘制烤鱼(黛眉广场店),0379-67307788,新安县黛眉广场南二楼
老成都川菜城,13849921333,新安县黄河中路与南京路交叉口新华宾馆二楼
小杰炒鸡店,13592060984,新安县老城十字街向南20米（老税局对面）
米洛极致烘焙,17337992085,新安县洛新产业集聚区东方大道北段万邦家苑东门旁
宴奴饺子手擀面,0379-60157128,新安县畛河路惠安小区东侧宴奴饺子手擀面
七秒鱼汉堡,15515335116,新安县洛新中学斜对面（新德福酒店往北50米，圆通快递隔壁第二家）
川遇鸡公虾婆,18537908277,新安县畛河路与健康路向东100米（同一首歌后面）
法蜜尔甜品订制(新安店),17703887330,新安县金水路新城国际6号楼（黛眉地址文化广场旁）
卡米尔蛋糕工坊,18538814735/13643796454,新安县隋州大街众志超市斜对面
老王烫面角(加油站直营店),18003883081,新安县310国道黄河大道636号粮食局楼下（近加油站）
小老狼大盘鸡(新安店),18860231325,新安县南京路与畛河路交叉口西100米
飘香大盘鸡,18736365627,新安县涧河东路第三高级中学斜对面
大铁锹手抓海鲜,15838500336,新安县上海路24号周天名妆北边路口
新得福大酒店,0379-65190918,新安县洛新开发区310国道与东方大道交叉口向北200米（洛新中学对面）
金满楼宴席专家,0379-69726999,新安县金斗路农商银行隔壁
外婆家骨头店,15896616577,新安县磁河路63号
徐氏湘菜(新安旗舰店),0379-69768999,新安县城关镇金水路331-332号东（北京路与金水路交叉口西100米）
汉味黑鸭(新安涧河大道店),0379-69766669/13523623636,新安县新城涧河大道一高对面洛阳银行东150米345号
蜜匠烘焙,13015590791,新安县新城县直工委家属楼下（实验幼儿园斜对面）
非常道?虾尾?炒鸡,17395926588,新安县310国道洛新产业聚集区
洛珂珂私厨,18539598959,新安县上海路东区大张正对面新新娘婚纱后50
老东北野生大鱼坊,13783796257,新安县黛眉广场西侧（君凯华府斜对面）
米知味,13849977621,新安县新城上海路天宝东路39号（东大张对面）
宴都汇大酒店,0379-67123777,新安县磁河路郭氏家电城旁
大宅门铜锅涮,18103887222,新安县新城黄河大道新华书店楼下
再遇见DIY手工烘焙坊,18338816197,新安县北京路与涧河西路交叉口西行200米路北（黛眉广场东）
重庆老火锅,13383883693,新安县磁河路
重庆崔记串串火锅,13838846222,新安县畛河路与健康路路口
米洛洛蛋糕,15896529557/13243088668,新安县新城紫荆市场明苑街26号（西区金玫凯对面）
徐氏湘菜(铁门店),0379-67262777,新安县铁磁路国家电网隔壁（铁门镇人民政府对面）
新如意蛋糕,15036799826,新安县魏郡大街实验初级中学旁
函关火锅,0379-60256989,新安县天宝六巷美食美客北50米
卡乐滋,15978602447,新安县002乡道磁涧小学西隔壁
王婆大虾(西区黛眉广场店),15236666664,新安县新地质广场5号
天竹渔村?纸包鱼,13849035510,新安县涧河中路涧河大道635号
岢鲜优质大盘鸡,0379-67287688/15517939889,新安县磁河路166号
麦香坊蛋糕店,13083641588,新安县磁涧镇大张超市对面
老洛阳牛肉汤,17737977710,新安县磁河路黛眉地质广场c区1楼（万福隆购物广场隔壁）
拙耕人家,13598191312,新安县磁河路人工湖边
润华闫记卤肉,0379-6508889/13525407232,新安县万隆东街东区新润华宾馆隔壁
大拇指披萨,15638749888,新安县涧河东路（黄家老店隔壁）
干锅鹅尚鲜,13721699800,新安县天宝六巷22号
N多寿司(磁河路店),15538853646,新安县磁河路蒙娜丽莎东20米
沫客甜品订制,17772157197,新安县畛河西路新城国际6号楼2单元403
凤鹤隆炒鸡(西区分店),13623792388,新安县黄河西路七里站小区
壹品湘茶餐厅,0379-67170066,新安县新城北京路马沟新村北京路加油站对面
娜娜大盘鸡(庙头店),0379-60425578/15138720222,新安县310国道铁门庙头
四兄弟酒行(黛眉店),15838885008,新安县金水路180号
芸妃记(新安店),0379-63015552,新安县广场路黛眉地质文化广场
娜娜大盘鸡(石寺店),15194405111,新安县246省道
酒鬼花生,18736347399,新安县城关镇老城暖泉社区6号楼1单元502
老厨锅居?鹅锅,15038605569,新安县广场路张记炒记隔壁
N多寿司(政通店),18625797770,新安县上海路工会对面162号（上海路与涧河路交叉口南20米工会对面）
四兄弟酒行(新城店),15838885008,新安县金水路北京路口金江购物广场内
民生饮品(新安县店),15537900922,新安县人民医院西50米
锅圈食汇火锅烧烤食材超市,15037929666,新安县新城南京路地税局对面
新吉祥大酒店,0379-69778899/69778811,新安县西商贸区磁河路黛眉地质广场南侧（邮储银行对面）
新安酒家商务宾馆,0379-65128888,新安县新城北京路北段万基小区对面
会仙楼大酒店(洛新店),13623888428,新安县洛新大道与东方大道交叉口向北100米
龙潭大峡谷陈伟宾馆,15837937396/15037983111,新安县龙潭沟村龙潭大峡谷风景区内
都市98快捷酒店,0379-65125555,新安县铁门镇庙头村万基控股集团对面（近310国道）
新安石井润来酒店,0379-69721339,新安县石井龙潭峡景区（售票处往里面200左侧）
君兰精选酒店,13213663322,新安县石井镇龙潭大峡谷旅游景区
宋韵山庄,13343888858,新安县第壹门岗入口1000米康萌雅苑度假村11号
康萌雅苑度假村3号别墅,0379-67131888,新安县龙潭大峡谷景区内（康萌大酒店西300米）
樱原山庄,13333880233/13721668144,新安县樱桃沟独树村别墅区
青要山大酒店,0379-67171198,新安县青要山镇-青要山景区内青要山大酒店
龙潭大峡谷,0379-67134180/67134226,新安县石井镇龙潭沟村
